store_key,storename,address,telno,region_name,province_name,city_muni_name,latitude,longitude
 794,Bagtikan,Bagtikan St San Antonio Village Makati city,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5625,121.011
 795,BF Resort II,Bf Resort Village Las Pinas City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4381,120.991
 796,San Fernando 4,Abad Santos St Poblacion San Fernando Pampanga,0948,REGION III (Central Luzon),PAMPANGA,CITY OF SAN FERNANDO (Capital),15.0466,120.692
 797,Old Balara,986 Tandang Sora Ave Brgy Old Balara Quezon City,0998,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.664,121.069
 798,C5 Damayan,Blk.51 Lot 8 Phase 2 brgy Pinagsam aTaguig City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5265,121.056
 801,Riverbanks 2,A Bonifacio St Brgy Barangka Marikina City,3859639,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF MARIKINA,14.633,121.082
 802,Market Avenue,Market Avenue cor MH Del Pilar Pasig City,6420341,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5637,121.085
 805,East Avenue,NCPH Bldg Eastv Ave cor EDSA Pinyahan Quezon City,4359364,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6332,121.045
 805,East Avenue,NCPH Bldg Eastv Ave cor EDSA Pinyahan Quezon City,4359364,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6332,121.045
 806,Villaflor,National Road Poblacion Dagupan City Pangasinan,0922,REGION I (Ilocos Region),PANGASINAN,DAGUPAN CITY,16.0371,120.347
 807,Urdaneta 3,Mcarthur Highway Urdaneta City Pangasinan,0922,REGION I (Ilocos Region),PANGASINAN,CITY OF URDANETA,15.9723,120.571
 808,Binmaley,Poblacion Binmaley Pangasinan,0923,REGION I (Ilocos Region),PANGASINAN,BINMALEY,16.028,120.27
 809,Paliparan 2,Brgy Paliparan 3 Dasmarinas City,,REGION IV-A (CALABARZON),CAVITE,DASMARIÑAS,14.321,120.985
 810,Macabebe,Poblacion Macabebe Pampanga,0923,REGION III (Central Luzon),PAMPANGA,MACABEBE,14.908,120.716
 811,Tanauan 3,Pres Laurel Highway cor Molave St Tanauan Batangas,,REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,14.1656,121.153
 813,Caltex Binan,A Mabini Road Bgry San Antonio Binan Laguna,,REGION IV-A (CALABARZON),LAGUNA,BIÑAN,14.3349,121.088
 814,Lian Batangas,JP Rizal St cor Kapitan Isko St Lian Batangas,,REGION IV-A (CALABARZON),BATANGAS,LIAN,14.0394,120.652
 815,Pila Highway,Brgy Labuin Pila Laguna,,REGION IV-A (CALABARZON),LAGUNA,PILA,14.2549,121.395
 817,Malinta 3,6 Gov Santiago St Malinta Valenzuela City,0942,NCR - National Capital Region,"NCR, THIRD DISTRICT",CITY OF VALENZUELA,14.6927,120.964
 818,Lucban 2,Brgy Tinamnam Lucban Quezon,,REGION IV-A (CALABARZON),QUEZON,LUCBAN,14.1116,121.561
 819,St Luke's 2,St Lukes Medical Bldg E Rodriguez Sr Quezon City,7230101,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6222,121.024
 821,City Place Binondo,City Place BInondo Sta Elene St Binondo Manila,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",BINONDO,14.6048,120.972
 822,Palico 2,"Aguinaldo Hi-way, Palico IV, Imus Cavite",,REGION IV-A (CALABARZON),CAVITE,IMUS,14.4253,120.944
 823,Binalonan Crossing,McArthur Highway Binalonan Pangasinan,,REGION I (Ilocos Region),PANGASINAN,BINALONAN,16.0468,120.586
 824,St Aquinas Sto Tomas,Gen. Malvar Ave. Sto Tomas Batangas,,REGION IV-A (CALABARZON),BATANGAS,SANTO TOMAS,14.1081,121.141
 825,Lucena 3,Quezon Avenue Lucena City,,REGION IV-A (CALABARZON),QUEZON,LUCENA CITY (Capital),13.947,121.586
 826,Phoenix,Phoenix Lucena Maharlika Highway Lucena City,,REGION IV-A (CALABARZON),QUEZON,LUCENA CITY (Capital),13.9593,121.652
 827,Tagaytay City Market,Sta Rosa Road Brgy San Francisco Tagaytay City,,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.1271,120.981
 828,Bay,Brgy Dila Bay Laguna,,REGION IV-A (CALABARZON),LAGUNA,BAY,14.1719,121.292
 829,Areza,Natioanl Highway Brgy Canlalay,,REGION IV-A (CALABARZON),LAGUNA,BIÑAN,14.3373,121.075
 830,Total Cut-cut,Rizal St cor Friendship Hiway Angeles Pampanga,0932,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1295,120.576
 831,Marcos Highway,Marcos Highway Brgy Bakakeng Baguio City,0943,CAR - Cordillera Administrative Region,BENGUET,BAGUIO CITY,16.401,120.592
 834,Remington hotel,"Ground Floor Shop 2, Remington Hotel, Newport City",,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5179,121.019
 835,Banaue 2,Banawe St Brgy Josefa Quezon City,8613264,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6238,121.008
 836,Torre Venecia,Timog Avenue cor Scout Santiago St Quezon City,3814091,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.636,121.029
 837,Tiaong Stopover,Tagpuan sa Villa Escudero Brgy Lalig Tiaong Quezon,,REGION IV-A (CALABARZON),QUEZON,TIAONG,13.9824,121.327
 838,Mariveles,Lakandula St P Burgos Poblacion Mariveles Bataan,9357538,REGION III (Central Luzon),BATAAN,MARIVELES,14.4342,120.486
 842,Naguillan Poblacion,Naguillan Road cor Rimando St Naguillan La Union,0920,REGION I (Ilocos Region),LA UNION,NAGUILIAN,16.53,120.393
 843,Mayapa 2,Mayapa Road Brgy Mayapa Calamba Laguna,,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.2115,121.124
 845,Plaridel 2,Banga 1 Plaridel Bulacan,0998,REGION III (Central Luzon),BULACAN,PLARIDEL,14.8808,120.867
 846,Tanza 3,Filinvest West Brgy Paradahan Tanza Cavite,,REGION IV-A (CALABARZON),CAVITE,TANZA,14.3251,120.86
 847,Alaminos,Across Nepo Mart Alaminos City Pangasinan,0922,REGION I (Ilocos Region),PANGASINAN,CITY OF ALAMINOS,16.1548,119.98
 851,Lopez,Maharlika highway cor San Isidro St Lopez Quezon,,REGION IV-A (CALABARZON),QUEZON,LOPEZ,14.0743,121.324
 852,Bucandala,Patindig Araw Alapan Road Bucandala Imus Cavite,,REGION IV-A (CALABARZON),CAVITE,IMUS,14.406,120.925
 853,Tayug,Poblacion TAyug Pangasinan,,REGION I (Ilocos Region),PANGASINAN,TAYUG,16.0233,120.748
 854,Naga 4,Liboton St. cor Jacob St. Naga City Camarines Sur,,REGION V (Bicol Region),CAMARINES SUR,NAGA CITY,13.634,123.19
 855,UERM,R Magsaysay Blvd Ext Quezon City,5221704,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.608,121.021
 856,Guimba,Salvador St Bargain St Guimba Nueva Ecija,,REGION III (Central Luzon),NUEVA ECIJA,GUIMBA,15.6594,120.769
 857,Dita (Margarita),Brgy Dita Sta Rosa City Laguna,,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.281,121.123
 859,Landayan,Brgy Landayan San Pedro Laguna,,REGION IV-A (CALABARZON),LAGUNA,SAN PEDRO,14.354,121.066
 863,Tanauan 4,"A Mabini Avenue, Tanauan City Batangas",,REGION IV-A (CALABARZON),BATANGAS,CITY OF TANAUAN,14.0837,121.146
 864,Legislative Bldg,Rizal St cor Hilario St Tarlac City,0920,REGION III (Central Luzon),TARLAC,CITY OF TARLAC (Capital),15.4866,120.589
 865,Perez,Inong Bldg Hugo Perez Drive Trece Martirez Cavite,,REGION IV-A (CALABARZON),CAVITE,TRECE MARTIRES CITY (Capital),14.2822,120.89
 866,Gumaca,Andres Bonifacio St cor JP Rizal St Gumaca Quezon,,REGION IV-A (CALABARZON),QUEZON,GUMACA,14.1333,121.432
 868,Armstrong Avenue,Armstrong Ave cor E Rodriguez Moonwalk Paranaque,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.4974,121.013
 870,Soho Central,Green Field District Mandaluyong City,3837245,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF MANDALUYONG,14.5793,121.055
 871,Almanza Uno,481 Real St Almanza 1 Las Piñas City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4349,121.011
 872,Total San Pablo,Maharlika Highway San Pablo City Laguna,,REGION IV-A (CALABARZON),LAGUNA,SAN PABLO CITY,14.071,121.303
 873,Lipa Cathedral,San Sebastian Cathedral Lipa City,,REGION IV-A (CALABARZON),BATANGAS,LIPA CITY,13.9407,121.164
 874,KIDNEY CENTER,East Ave Quezon City,0932,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6472,121.048
 876,Magalang,Sta Cruz Magalang Pampanga,0933,REGION III (Central Luzon),PAMPANGA,MAGALANG,15.2136,120.659
 877,Red Planet Malate,1740 A Mabini St Malate Manila,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.571,120.984
 878,Shell Diversion,Roxas Ave Triangulo Naga City Camarines Sur,,REGION V (Bicol Region),CAMARINES SUR,NAGA CITY,13.6154,123.192
 880,Alfonso,Mabini St Poblacion ll Alfonso Cavite,,REGION IV-A (CALABARZON),CAVITE,ALFONSO,14.1393,120.855
 883,Madapdap,San Fernando Ave Madapdap Pampanga,0942,REGION III (Central Luzon),PAMPANGA,CITY OF SAN FERNANDO (Capital),15.2188,120.611
 885,San Fabian,Quezon Highway San Fabian Pangasinan,0925,REGION I (Ilocos Region),PANGASINAN,SAN FABIAN,16.1137,120.398
 886,Libmanan,Poblacion St cor Bigaon St Libamanan Camarines Sur,,REGION V (Bicol Region),CAMARINES SUR,LIBMANAN,13.6937,123.06
 887,San Antonio,San Antonio San Narciso Road Poblacion Zambales,0923,REGION III (Central Luzon),ZAMBALES,SAN NARCISO,14.9483,120.089
 888,La Union 2 (DMMMSU),McArthur Hiway Sevilla San Fernando City La Union,0923,REGION I (Ilocos Region),LA UNION,CITY OF SAN FERNANDO (Capital),16.6066,120.318
 889,Eastern Petroleum,Argonaut Highway cor Rizal Ave SBMA Zambales,2500919,REGION III (Central Luzon),ZAMBALES,SUBIC,14.8227,120.298
 890,Lima Tech (Malvar),Santiago JP Laurel Highway Malvar Batangas,,REGION IV-A (CALABARZON),BATANGAS,MALVAR,14.0085,121.166
 893,Famy,Brgy Calumpang Famy Laguna,,REGION IV-A (CALABARZON),LAGUNA,FAMY,14.4356,121.449
 894,Macabling,Brgy Macabling Sta Rosa Laguna,,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.2991,121.099
 895,Cuenca,Poblacion 1 National Highway Cuenca Batangas,,REGION IV-A (CALABARZON),BATANGAS,CUENCA,13.8982,121.051
 896,Katipunan,Esteban Abada St cor Rosa Alvero St Loyola Heigths,4267186,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.6334,121.073
 897,Lucena 4,ML Tagarao St Brgy Iyam Lucena City,,REGION IV-A (CALABARZON),QUEZON,LUCENA CITY (Capital),13.9344,121.604
 898,San Carlos 2,33 Rizal St San Carlos City Pangasinan,0932,REGION I (Ilocos Region),PANGASINAN,SAN CARLOS CITY,15.9296,120.351
 899,Sotto,Unit 117 Sotto Yuvienco Bldg cor Gen Luna Ermita,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",ERMITA,14.5818,120.986
 900,Catanauan,Poblacion 10 Catanauan Quezon,,REGION IV-A (CALABARZON),QUEZON,CATANAUAN,13.5948,122.323
 902,Sitio Gitna,Gen Luis St P Dela Cruz St Brgy Kaybiga Caloocan,0998,NCR - National Capital Region,"NCR, THIRD DISTRICT",CALOOCAN CITY,14.7199,121.015
 903,OYG,B MEndoza St San Fernando Pampanga,0932,REGION III (Central Luzon),PAMPANGA,CITY OF SAN FERNANDO (Capital),15.0317,120.689
 904,Langkaan,cor langkaan drive Langkaan Dasmariñas Cavite,,REGION IV-A (CALABARZON),CAVITE,DASMARIÑAS,14.294,120.939
 906,Aseana One,Aseana One BRADCO Ave Parañaque,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.5295,120.989
 908,Dinalupihan,3 San Ramon Highway Dinalupihan Bataan,4811820,REGION III (Central Luzon),BATAAN,DINALUPIHAN,14.8679,120.461
 909,Plaza 66,Plaza 66 New Port City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5245,121.013
 911,Balayan 2,Antorcha St cor Paz St Balayan Batangas,,REGION IV-A (CALABARZON),BATANGAS,BALAYAN,13.9394,120.731
 914,Nabua,"San Roque Poblacion, Nabua Camarines Sur",,REGION V (Bicol Region),CAMARINES SUR,NABUA,13.4067,123.373
 915,Alaminos Laguna,Del Pilar st Alaminos Laguna,,REGION IV-A (CALABARZON),LAGUNA,ALAMINOS,14.0654,121.247
 915,Alaminos Laguna,Del Pilar st Alaminos Laguna,,REGION IV-A (CALABARZON),LAGUNA,ALAMINOS,14.0654,121.247
 916,GMA 2,Congressional Ave Poblacion GMA Cavite,,REGION IV-A (CALABARZON),CAVITE,GEN. MARIANO ALVAREZ,14.3027,121.012
 919,San Felipe,Poblacion San Felipe Zambales,0942,REGION III (Central Luzon),ZAMBALES,SAN FELIPE,15.0659,120.068
 920,Malvar Poblacion,Poblacion Malvar Batangas,,REGION IV-A (CALABARZON),BATANGAS,MALVAR,14.045,121.158
 922,Angono Medics,Quezon Ave.Highway Brgy San Isidro Angono Rizal,0922,REGION IV-A (CALABARZON),RIZAL,ANGONO,14.5313,121.153
 924,Tawilisan,Brgy Bihis Tawilisan Taal Batangas,,REGION IV-A (CALABARZON),BATANGAS,TAAL,13.8943,120.93
 925,Tuy,"Poblacion, Tuy, Batangas",,REGION IV-A (CALABARZON),BATANGAS,TUY,14.0207,120.729
 926,Sangley Point,Dra. Salamanca St. Sangley Point Cavite City,,REGION IV-A (CALABARZON),CAVITE,CAVITE CITY,14.4899,120.903
 927,Dasma 4,Brgy San Juan Dasmariñas Cavite,,REGION IV-A (CALABARZON),CAVITE,DASMARIÑAS,14.3403,120.949
 929,Calauan,Brgy Kanluran Calauan Laguna,,REGION IV-A (CALABARZON),LAGUNA,CALAUAN,14.1503,121.318
 930,Caltex Sto. Tomas,Maharlika Highway  San Antonio Sto Tomas Batangas,,REGION IV-A (CALABARZON),BATANGAS,SANTO TOMAS,14.109,121.147
 937,VRP Sierra Madre,Sierra Madre  Brgy Highway Hills Mandaluyong City,5702528,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF MANDALUYONG,14.577,121.05
 938,Ibaan,J Pastor st Ibaan Batangas,,REGION IV-A (CALABARZON),BATANGAS,IBAAN,13.8179,121.134
 939,Samal Bataan,Brgy Poblacion Samal Bataan,0923,REGION III (Central Luzon),BATAAN,SAMAL,14.7682,120.54
 941,Sariaya 2,Maharlika Highway Brsy Santo Cristo Sariaya,,REGION IV-A (CALABARZON),QUEZON,SARIAYA,13.9323,121.483
 942,Munoz Nueva Ecija,Delos Santos St Science City Munoz Nueva Ecija,0923,REGION III (Central Luzon),NUEVA ECIJA,SCIENCE CITY OF MUÑOZ,15.712,120.904
 951,San Agustin,Brgy San Agustin Sto Tomas Batangas,,REGION IV-A (CALABARZON),BATANGAS,SANTO TOMAS,14.0661,121.144
 952,Montalban Burgos,JP rizal cor. Montana  Brgy Burgos Montalban Rizal,0932,REGION IV-A (CALABARZON),RIZAL,RODRIGUEZ (MONTALBAN),14.7151,121.136
 953,San Jose Batangas,Brgy Taysan San Jose Batangas,,REGION IV-A (CALABARZON),BATANGAS,SAN JOSE,13.8784,121.104
 954,Matatalaib,"Sitio Buno, Matatalaib Tarlac City",0933,REGION III (Central Luzon),TARLAC,CITY OF TARLAC (Capital),15.4977,120.601
 955,Victoria,"Tarlac Victoria Highway, Victoria Tarlac",0932,REGION III (Central Luzon),TARLAC,VICTORIA,15.577,120.683
 956,Candaba,Tarlac Victoria Highway Victoria Tarlac,0925,REGION III (Central Luzon),PAMPANGA,CANDABA,15.0928,120.828
 957,Bamban,McArthur Highway Bamban Crossing Bamban Tarlac,0943,REGION III (Central Luzon),TARLAC,BAMBAN,15.2727,120.57
 959,Jaen,San Isidro Jaen Road Jaen Nueva Ecija,092,REGION III (Central Luzon),NUEVA ECIJA,JAEN,15.3388,120.912
 961,La Paz,Concepcion Road Brgy San Isidro La Paz Tarlac,0932,REGION III (Central Luzon),TARLAC,LA PAZ,15.443,120.729
 962,Masapang,National Highway Brgy Masapang Victoria Laguna,,REGION IV-A (CALABARZON),LAGUNA,VICTORIA,14.194,121.34
 963,Bayani Road,Bayani road cor Diego Silang Taguig Cuty,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5256,121.043
 965,Siniloan,L De Leon St Brgy Acevida Siniloan Laguna,,REGION IV-A (CALABARZON),LAGUNA,SINILOAN,14.4156,121.447
 966,Yellow Building,south satation Alabang muntinlupa,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MUNTINLUPA,14.4207,121.043
 969,Entec Bldg.,Don Juan Nepomuceno Ave Angeles Pampanga,4580983,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1352,120.587
 970,Orani Rural Bank,Poblacion Brgy Centro 1 Orani Bataan,6350611,REGION III (Central Luzon),BATAAN,ORANI,14.8009,120.536
 971,Pila Poblacion,Rizal St Sta Clara Sur Pila Laguna,,REGION IV-A (CALABARZON),LAGUNA,PILA,14.2066,121.328
 973,LP District Hospital,Cera Ave Brgy Pulang Lupa Las Piñas City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4714,120.974
 974,Splendor Place,Splendor Place J Nakpil St Bocobo St Malate Manila,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.5716,120.986
 976,San Vicente,Brgy Banay-banay Lipa City Batangas,,REGION IV-A (CALABARZON),BATANGAS,LIPA CITY,13.9326,121.115
 977,Pansol 2,National Highway Bagong Kalsada Calamba Laguna,,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.173,121.2
 978,NAIC 2,A.Soriano Highway Naic Cavite,,REGION IV-A (CALABARZON),CAVITE,NAIC,14.3267,120.775
 979,Phoenix Bacoor,Hawaii St Brgy Salinas Bacoor Cavite,,REGION IV-A (CALABARZON),CAVITE,BACOOR,14.4373,120.949
 980,Legazpi 1,Lapu Lapu St cor Quezon Ave Legaspi City,,REGION V (Bicol Region),ALBAY,LEGAZPI CITY (Capital),13.1465,123.754
 981,LB Square,Lopez drive Batong Malake Los Baños Laguna,,REGION IV-A (CALABARZON),LAGUNA,LOS BAÑOS,14.1588,121.231
 982,RM Olongapo,RM centerpoint Bldg  Magsaysay Drive Olongapo City,2221424,REGION III (Central Luzon),ZAMBALES,OLONGAPO CITY,14.8308,120.281
 983,Bonifacio Technology Center (BTC),Bonifacio Technology Cente rGlobal City Taguig,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5546,121.045
 985,Capitol Medical Center,Scout Magbanua Timog Quezon City,4049342,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6344,121.023
 986,San Sebastian College,Mendiola Square 2144-46 Claro M.Recto Manila,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6004,120.991
 987,Manila Cathedral,GF Ferlaw Building Cabildo St Intramuros Manila,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",INTRAMUROS,14.591,120.974
 988,Ongpin,1043 Ongpin St cor Gonzalo Puyat Manila City,,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SANTA CRUZ,14.6007,120.98
 992,RL Mall,Quirino Highway Brgy Guolod Novaliches,0998,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.7214,121.04
 993,San Felix,Sto Tomas Batangas,,REGION IV-A (CALABARZON),BATANGAS,SANTO TOMAS,14.0775,121.144
 996,Caltex Pagbilao,Brgy Bukal Poblacion Pagbilao Quezon,,REGION IV-A (CALABARZON),QUEZON,PAGBILAO,13.9711,121.681
 997,BF Almanza,Aragon Bldg Cardinal St BF Almanza Las Piñas City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4304,121.015
 998,Mambog,New Molino Blvd Bacoor Cavite,,REGION IV-A (CALABARZON),CAVITE,BACOOR,14.4235,120.965
 1003,Tiaong 3,National Highway Lusacan Tiaong Quezon Province,,REGION IV-A (CALABARZON),QUEZON,TIAONG,13.9528,121.344
 1008,Alangilan,Brgy Alangilan Batangas City,,REGION IV-A (CALABARZON),BATANGAS,BATANGAS CITY (Capital),13.788,121.069
 1009,Lyceum Alabang,Lyceum Alabang Brgy Tunasan Muntinlupa City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MUNTINLUPA,14.3733,121.048
 1010,Masinloc,National Hi-way Masinloc Poblacion Zambales,0922,REGION III (Central Luzon),ZAMBALES,MASINLOC,15.5387,119.95
 1012,Sta. Rosa 3,F reyes St Balibago Sta Rosa Laguna,,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.2927,121.1
 1013,Batac City Proper,Batac College  Batac City Ilocos Norte,0933,REGION I (Ilocos Region),ILOCOS NORTE,CITY OF BATAC,18.0554,120.565
 1015,Alpha land Makati Mall,7232 Ayala Ave Exit Malugay St Makati City,,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5624,121.016
 1016,Clark ODE County,C M recto Highway Clark Freeport Zone Pampanga,0947,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1953,120.534
 1017,World Citi,Aurora Blvd Cubao Quezon City,,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6273,121.063
 1018,Daet 2,Vinzon Avenue Daet Camarines Norte,,REGION V (Bicol Region),CAMARINES NORTE,DAET (Capital),14.1239,122.943
 1019,Cabuyao 3,Brgy. Banay Banay Cabuyao Laguna,,REGION IV-A (CALABARZON),LAGUNA,CABUYAO,14.2561,121.128
 1020,St. Louis College,Mc Arthur Highway San Fernando La-Union,09420000,REGION I (Ilocos Region),LA UNION,CITY OF SAN FERNANDO (Capital),16.6363,120.312
 1023,Cab Central Terminal,Circumferential Road Cabanatuan City Nueva Ecija,,REGION III (Central Luzon),NUEVA ECIJA,CABANATUAN CITY,15.4721,120.969
 1025,Vigan Landmark,Vigan Landmark Building  Jose singson Vigan City,092500,REGION I (Ilocos Region),ILOCOS SUR,CITY OF VIGAN (Capital),17.5686,120.386
 1026,Sumacab Este,Maharlika   Sumacab Este Cabanatuan Nueva Ecija,0912,REGION III (Central Luzon),NUEVA ECIJA,CABANATUAN CITY,15.4443,120.944
 1027,Candon City Poblacion,Ilocos Sur Samonte Road Candon City Ilocos Sur,0933,REGION I (Ilocos Region),ILOCOS SUR,CITY OF CANDON,17.1925,120.447
 1031,Sta. Rosa 4,Brgy Kanluran Sta Rosa Laguna,,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.3136,121.112
 1033,San Isidro N.E,Poblacion San Isidro Nueva Ecija,0923,REGION III (Central Luzon),NUEVA ECIJA,SAN ISIDRO,15.3091,120.907
 1034,Calamba 6,Brgy Parian cor Lawa Road Calamba City Laguna,,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.2023,121.147
 1035,Canlubang,Kapayapaan Vill. Canlubang Calamba Laguna,,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.2078,121.099
 1036,Sta.Rosa 5,Amihan Subd. Tagapo Sta Rosa Laguna,,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.3176,121.106
 1037,Brixton D'Ace Plaza,United Ave cor Brixton St Pioneer Pasig City,6544352,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5735,121.059
 1038,Total Lucena,National Highway Lucena City Quezon Province,,REGION IV-A (CALABARZON),QUEZON,LUCENA CITY (Capital),13.9413,121.624
